<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.02	08:43:00	4061.62	4062.54	4061.16	4062.37	384	0	0
2026.07.02	08:44:00	4062.46	4062.73	4061.35	4061.85	354	0	0
2026.07.02	08:45:00	4061.85	4065.18	4061.23	4064.69	387	0	0
2026.07.02	08:46:00	4064.68	4064.75	4062.31	4063.25	334	0	0
2026.07.02	08:47:00	4063.25	4063.29	4062.26	4062.72	242	0	0
2026.07.02	08:48:00	4062.72	4063.36	4062.01	4062.79	286	0	0
2026.07.02	08:49:00	4062.80	4063.20	4059.96	4060.76	339	0	0
2026.07.02	08:50:00	4060.75	4063.87	4060.75	4063.74	437	0	0
2026.07.02	08:51:00	4063.74	4064.80	4062.45	4064.25	380	0	0
2026.07.02	08:52:00	4064.25	4064.56	4063.49	4063.84	425	0	0
2026.07.02	08:53:00	4063.84	4064.52	4063.51	4063.93	353	0	0
2026.07.02	08:54:00	4063.93	4064.91	4063.41	4064.14	330	0	0
2026.07.02	08:55:00	4064.14	4064.94	4062.43	4064.12	417	0	0
2026.07.02	08:56:00	4064.12	4067.02	4063.67	4066.91	376	0	0
2026.07.02	08:57:00	4066.91	4067.60	4065.51	4067.46	302	0	0
2026.07.02	08:58:00	4067.46	4067.46	4065.58	4066.04	259	0	0
2026.07.02	08:59:00	4066.04	4067.72	4065.88	4066.11	309	0	0
2026.07.02	09:00:00	4066.11	4071.49	4065.97	4071.27	536	0	0
2026.07.02	09:01:00	4071.27	4071.75	4069.37	4071.07	408	0	0
2026.07.02	09:02:00	4071.06	4076.06	4070.57	4074.34	584	0	0
2026.07.02	09:03:00	4074.34	4074.46	4072.31	4073.54	435	0	0
2026.07.02	09:04:00	4073.54	4073.93	4070.07	4070.08	454	0	0
2026.07.02	09:05:00	4070.08	4070.67	4068.23	4069.20	443	0	0
2026.07.02	09:06:00	4069.20	4072.29	4068.96	4071.74	458	0	0
2026.07.02	09:07:00	4071.71	4073.68	4071.64	4073.30	363	0	0
2026.07.02	09:08:00	4073.30	4073.66	4071.94	4072.74	537	0	0
2026.07.02	09:09:00	4072.74	4073.28	4069.83	4069.83	473	0	0
2026.07.02	09:10:00	4069.83	4071.99	4069.58	4070.96	357	0	0
2026.07.02	09:11:00	4070.96	4071.94	4070.35	4071.31	315	0	0
2026.07.02	09:12:00	4071.31	4071.56	4069.10	4069.40	315	0	0
2026.07.02	09:13:00	4069.41	4070.56	4068.59	4068.73	471	0	0
2026.07.02	09:14:00	4068.73	4069.17	4068.04	4068.48	384	0	0
2026.07.02	09:15:00	4068.48	4069.69	4067.29	4069.69	370	0	0
2026.07.02	09:16:00	4069.69	4071.59	4068.53	4071.37	444	0	0
2026.07.02	09:17:00	4071.36	4073.18	4070.79	4072.36	436	0	0
2026.07.02	09:18:00	4072.36	4074.14	4072.16	4073.12	365	0	0
2026.07.02	09:19:00	4073.12	4075.09	4072.27	4074.74	286	0	0
2026.07.02	09:20:00	4074.74	4075.46	4074.22	4075.29	318	0	0
2026.07.02	09:21:00	4075.29	4076.73	4074.58	4076.68	383	0	0
2026.07.02	09:22:00	4076.68	4079.82	4076.68	4078.55	448	0	0
2026.07.02	09:23:00	4078.55	4078.79	4077.20	4077.79	324	0	0
2026.07.02	09:24:00	4077.79	4078.25	4076.79	4078.10	315	0	0
2026.07.02	09:25:00	4078.11	4078.97	4077.91	4077.99	292	0	0
2026.07.02	09:26:00	4077.99	4079.68	4077.85	4079.14	305	0	0
2026.07.02	09:27:00	4079.19	4079.38	4077.25	4077.25	261	0	0
2026.07.02	09:28:00	4077.25	4077.59	4075.95	4076.27	280	0	0
2026.07.02	09:29:00	4076.26	4077.07	4074.13	4074.32	294	0	0
2026.07.02	09:30:00	4074.32	4076.82	4073.37	4076.26	368	0	0
2026.07.02	09:31:00	4076.26	4076.34	4074.45	4074.99	254	0	0
2026.07.02	09:32:00	4074.99	4075.77	4074.75	4075.46	231	0	0
2026.07.02	09:33:00	4075.51	4075.89	4074.94	4075.33	274	0	0
2026.07.02	09:34:00	4075.32	4076.27	4075.18	4075.85	345	0	0
2026.07.02	09:35:00	4075.85	4076.19	4073.64	4074.68	317	0	0
2026.07.02	09:36:00	4074.73	4074.90	4073.57	4074.64	401	0	0
2026.07.02	09:37:00	4074.64	4074.75	4073.43	4074.01	348	0	0
2026.07.02	09:38:00	4074.01	4074.13	4072.19	4072.92	416	0	0
2026.07.02	09:39:00	4072.68	4073.34	4071.90	4072.71	444	0	0
2026.07.02	09:40:00	4072.71	4072.92	4071.94	4072.25	450	0	0
2026.07.02	09:41:00	4072.25	4072.37	4069.35	4070.01	430	0	0
2026.07.02	09:42:00	4070.01	4070.23	4067.37	4067.37	417	0	0
2026.07.02	09:43:00	4067.37	4067.43	4065.98	4066.59	320	0	0
2026.07.02	09:44:00	4066.59	4068.66	4066.32	4068.20	311	0	0
2026.07.02	09:45:00	4068.19	4069.22	4068.19	4068.48	282	0	0
2026.07.02	09:46:00	4068.48	4069.43	4067.65	4067.98	414	0	0
2026.07.02	09:47:00	4067.95	4068.19	4066.81	4067.97	531	0	0
2026.07.02	09:48:00	4067.97	4069.30	4066.95	4068.92	461	0	0
2026.07.02	09:49:00	4069.10	4073.86	4068.44	4073.28	641	0	0
2026.07.02	09:50:00	4073.28	4075.38	4070.22	4071.05	601	0	0
2026.07.02	09:51:00	4071.05	4072.29	4070.17	4070.63	375	0	0
2026.07.02	09:52:00	4070.63	4071.63	4070.17	4070.17	365	0	0
2026.07.02	09:53:00	4070.17	4071.40	4069.52	4071.39	350	0	0
2026.07.02	09:54:00	4071.39	4073.03	4071.39	4072.81	328	0	0
2026.07.02	09:55:00	4072.81	4075.41	4072.31	4074.85	427	0	0
2026.07.02	09:56:00	4074.85	4076.09	4074.04	4075.73	361	0	0
2026.07.02	09:57:00	4075.76	4076.54	4075.19	4076.46	339	0	0
2026.07.02	09:58:00	4076.46	4076.46	4074.61	4075.26	349	0	0
2026.07.02	09:59:00	4075.27	4075.51	4073.09	4073.24	421	0	0
2026.07.02	10:00:00	4073.22	4073.48	4068.59	4068.85	516	0	0
2026.07.02	10:01:00	4068.85	4070.68	4068.78	4069.93	448	0	0
2026.07.02	10:02:00	4069.93	4070.45	4069.27	4070.36	436	0	0
2026.07.02	10:03:00	4070.36	4070.36	4067.22	4068.04	335	0	0
2026.07.02	10:04:00	4068.04	4069.82	4067.86	4069.35	296	0	0
2026.07.02	10:05:00	4069.33	4069.73	4067.75	4068.85	412	0	0
2026.07.02	10:06:00	4068.85	4071.33	4068.85	4071.01	349	0	0
2026.07.02	10:07:00	4071.01	4071.09	4069.35	4070.34	483	0	0
2026.07.02	10:08:00	4070.34	4072.34	4070.05	4071.11	358	0	0
2026.07.02	10:09:00	4071.11	4072.02	4069.54	4071.92	402	0	0
2026.07.02	10:10:00	4071.92	4074.21	4071.30	4072.78	361	0	0
2026.07.02	10:11:00	4072.76	4072.99	4070.34	4070.86	330	0	0
2026.07.02	10:12:00	4070.88	4071.63	4068.53	4069.07	317	0	0
2026.07.02	10:13:00	4069.07	4069.40	4067.41	4068.40	375	0	0
2026.07.02	10:14:00	4068.40	4069.41	4067.26	4067.83	454	0	0
2026.07.02	10:15:00	4067.83	4068.47	4066.83	4067.20	405	0	0
2026.07.02	10:16:00	4067.20	4067.53	4066.02	4066.66	378	0	0
2026.07.02	10:17:00	4066.66	4067.18	4066.12	4066.48	352	0	0
2026.07.02	10:18:00	4066.48	4066.96	4065.83	4066.81	371	0	0
2026.07.02	10:19:00	4066.81	4067.00	4064.47	4065.18	403	0	0
2026.07.02	10:20:00	4065.18	4065.92	4064.84	4065.74	250	0	0
2026.07.02	10:21:00	4065.74	4066.64	4065.45	4066.09	253	0	0
2026.07.02	10:22:00	4066.09	4067.22	4065.12	4065.75	283	0	0
2026.07.02	10:23:00	4065.75	4065.92	4061.49	4062.37	427	0	0
2026.07.02	10:24:00	4062.37	4063.01	4061.59	4061.63	353	0	0
2026.07.02	10:25:00	4061.65	4063.66	4060.64	4063.64	367	0	0
2026.07.02	10:26:00	4063.64	4064.39	4062.86	4063.41	336	0	0
2026.07.02	10:27:00	4063.41	4063.47	4061.04	4061.25	394	0	0
2026.07.02	10:28:00	4061.25	4063.66	4061.22	4063.43	323	0	0
2026.07.02	10:29:00	4063.43	4063.61	4062.39	4062.39	280	0	0
2026.07.02	10:30:00	4062.39	4063.22	4060.86	4062.08	381	0	0
2026.07.02	10:31:00	4062.06	4064.35	4062.03	4063.72	306	0	0
2026.07.02	10:32:00	4063.72	4063.98	4063.12	4063.36	317	0	0
2026.07.02	10:33:00	4063.36	4064.61	4063.33	4064.34	321	0	0
2026.07.02	10:34:00	4064.34	4064.36	4063.12	4063.88	257	0	0
2026.07.02	10:35:00	4063.88	4064.96	4063.24	4064.91	321	0	0
2026.07.02	10:36:00	4064.91	4065.87	4064.86	4065.43	264	0	0
2026.07.02	10:37:00	4065.43	4067.31	4065.30	4067.26	238	0	0
2026.07.02	10:38:00	4067.26	4069.10	4066.65	4069.09	282	0	0
2026.07.02	10:39:00	4069.09	4071.12	4068.63	4071.07	292	0	0
2026.07.02	10:40:00	4071.07	4072.11	4070.36	4072.11	300	0	0
2026.07.02	10:41:00	4072.11	4073.35	4071.41	4072.81	366	0	0
2026.07.02	10:42:00	4072.81	4075.55	4072.77	4074.52	352	0	0
2026.07.02	10:43:00	4074.52	4075.29	4073.70	4074.09	362	0	0
2026.07.02	10:44:00	4074.08	4075.10	4073.89	4074.51	344	0	0
2026.07.02	10:45:00	4074.51	4074.99	4071.67	4071.78	392	0	0
2026.07.02	10:46:00	4071.78	4072.45	4069.81	4070.52	358	0	0
2026.07.02	10:47:00	4070.52	4070.86	4067.92	4067.92	319	0	0
2026.07.02	10:48:00	4067.92	4069.52	4067.44	4068.98	314	0	0
2026.07.02	10:49:00	4068.98	4069.92	4068.82	4069.77	279	0	0
2026.07.02	10:50:00	4069.77	4070.57	4069.16	4069.44	274	0	0
2026.07.02	10:51:00	4069.44	4069.44	4067.83	4068.56	336	0	0
2026.07.02	10:52:00	4068.56	4070.17	4068.39	4070.04	321	0	0
2026.07.02	10:53:00	4070.03	4070.04	4067.01	4067.10	277	0	0
2026.07.02	10:54:00	4067.08	4067.11	4065.46	4066.37	372	0	0
2026.07.02	10:55:00	4066.37	4066.42	4063.62	4064.85	388	0	0
2026.07.02	10:56:00	4064.96	4066.89	4064.94	4066.56	339	0	0
2026.07.02	10:57:00	4066.56	4066.78	4065.46	4066.03	324	0	0
2026.07.02	10:58:00	4066.02	4066.90	4064.98	4065.53	401	0	0
2026.07.02	10:59:00	4065.53	4066.10	4064.45	4064.67	349	0	0
2026.07.02	11:00:00	4064.67	4065.37	4061.38	4061.72	469	0	0
2026.07.02	11:01:00	4061.72	4064.26	4061.30	4064.05	473	0	0
2026.07.02	11:02:00	4064.05	4065.04	4063.51	4064.68	369	0	0
2026.07.02	11:03:00	4064.68	4066.47	4064.61	4066.47	407	0	0
2026.07.02	11:04:00	4066.46	4066.77	4065.54	4066.13	370	0	0
2026.07.02	11:05:00	4066.13	4069.20	4065.84	4069.15	443	0	0
2026.07.02	11:06:00	4069.15	4069.15	4066.92	4068.40	367	0	0
2026.07.02	11:07:00	4068.40	4069.54	4067.59	4068.07	445	0	0
2026.07.02	11:08:00	4068.07	4069.47	4068.07	4069.10	357	0	0
2026.07.02	11:09:00	4069.09	4071.88	4069.09	4071.37	336	0	0
2026.07.02	11:10:00	4071.37	4074.33	4071.17	4072.85	335	0	0
2026.07.02	11:11:00	4072.85	4073.02	4071.97	4072.14	330	0	0
2026.07.02	11:12:00	4072.14	4072.43	4071.27	4072.33	365	0	0
2026.07.02	11:13:00	4072.33	4072.81	4071.18	4071.66	321	0	0
2026.07.02	11:14:00	4071.66	4071.67	4068.74	4070.09	346	0	0
2026.07.02	11:15:00	4070.09	4071.12	4069.33	4070.96	574	0	0
2026.07.02	11:16:00	4070.96	4071.67	4069.94	4071.45	436	0	0
2026.07.02	11:17:00	4071.45	4072.31	4070.91	4070.95	428	0	0
2026.07.02	11:18:00	4070.95	4071.02	4069.12	4069.35	325	0	0
2026.07.02	11:19:00	4069.35	4073.37	4068.89	4073.36	328	0	0
2026.07.02	11:20:00	4073.36	4074.44	4072.97	4073.42	323	0	0
2026.07.02	11:21:00	4073.42	4074.81	4073.38	4074.42	332	0	0
2026.07.02	11:22:00	4074.42	4077.49	4073.85	4077.35	362	0	0
2026.07.02	11:23:00	4077.35	4077.98	4075.15	4075.45	331	0	0
2026.07.02	11:24:00	4075.45	4075.51	4073.95	4075.09	315	0	0
2026.07.02	11:25:00	4075.09	4075.46	4073.94	4075.10	267	0	0
2026.07.02	11:26:00	4075.10	4075.27	4074.10	4074.75	339	0	0
2026.07.02	11:27:00	4074.75	4074.93	4073.26	4074.62	440	0	0
2026.07.02	11:28:00	4074.62	4075.34	4074.49	4074.79	312	0	0
2026.07.02	11:29:00	4074.79	4075.15	4073.94	4075.12	295	0	0
2026.07.02	11:30:00	4075.12	4075.26	4073.26	4075.23	397	0	0
2026.07.02	11:31:00	4075.21	4075.54	4073.09	4073.54	315	0	0
2026.07.02	11:32:00	4073.54	4073.88	4072.46	4073.33	422	0	0
2026.07.02	11:33:00	4073.33	4075.01	4072.30	4072.68	389	0	0
2026.07.02	11:34:00	4072.68	4074.29	4072.30	4073.92	351	0	0
2026.07.02	11:35:00	4073.92	4073.92	4072.17	4073.37	292	0	0
2026.07.02	11:36:00	4073.39	4075.99	4073.39	4074.68	356	0	0
2026.07.02	11:37:00	4074.71	4075.53	4073.75	4075.35	327	0	0
2026.07.02	11:38:00	4075.35	4075.38	4072.96	4073.31	296	0	0
2026.07.02	11:39:00	4073.31	4075.81	4073.31	4075.25	385	0	0
2026.07.02	11:40:00	4075.25	4075.71	4074.04	4075.71	339	0	0
2026.07.02	11:41:00	4075.71	4076.34	4074.99	4075.17	287	0	0
2026.07.02	11:42:00	4075.15	4077.85	4075.14	4077.03	312	0	0
2026.07.02	11:43:00	4077.03	4077.60	4076.36	4077.29	341	0	0
2026.07.02	11:44:00	4077.29	4077.47	4074.97	4075.37	390	0	0
2026.07.02	11:45:00	4075.36	4076.60	4075.13	4075.76	348	0	0
2026.07.02	11:46:00	4075.76	4075.85	4073.41	4074.45	371	0	0
2026.07.02	11:47:00	4074.45	4076.12	4073.89	4076.09	335	0	0
2026.07.02	11:48:00	4076.13	4079.74	4075.88	4079.54	624	0	0
2026.07.02	11:49:00	4079.54	4079.58	4076.51	4076.56	430	0	0
2026.07.02	11:50:00	4076.54	4077.03	4075.50	4076.41	420	0	0
2026.07.02	11:51:00	4076.41	4077.40	4074.68	4074.82	543	0	0
2026.07.02	11:52:00	4074.82	4075.13	4073.21	4074.75	338	0	0
2026.07.02	11:53:00	4074.75	4077.90	4074.74	4077.68	283	0	0
2026.07.02	11:54:00	4077.68	4078.71	4077.16	4078.31	214	0	0
2026.07.02	11:55:00	4078.31	4078.86	4077.76	4078.26	239	0	0
2026.07.02	11:56:00	4078.27	4080.08	4078.08	4078.57	306	0	0
2026.07.02	11:57:00	4078.57	4078.66	4077.50	4077.95	308	0	0
2026.07.02	11:58:00	4077.95	4078.35	4075.92	4076.47	270	0	0
2026.07.02	11:59:00	4076.47	4077.45	4075.90	4076.04	312	0	0
2026.07.02	12:00:00	4076.04	4076.18	4075.21	4075.88	367	0	0
2026.07.02	12:01:00	4075.90	4076.99	4075.41	4076.82	295	0	0
2026.07.02	12:02:00	4076.82	4076.82	4074.77	4075.12	288	0	0
2026.07.02	12:03:00	4075.12	4076.20	4074.94	4076.07	375	0	0
2026.07.02	12:04:00	4076.07	4076.57	4075.23	4075.26	362	0	0
2026.07.02	12:05:00	4075.26	4075.79	4074.02	4074.98	403	0	0
2026.07.02	12:06:00	4074.98	4075.05	4071.92	4072.05	354	0	0
2026.07.02	12:07:00	4072.05	4072.07	4070.37	4070.96	366	0	0
2026.07.02	12:08:00	4070.96	4070.99	4069.41	4069.74	300	0	0
2026.07.02	12:09:00	4069.73	4071.23	4069.73	4071.21	251	0	0
2026.07.02	12:10:00	4071.21	4071.79	4070.53	4070.65	295	0	0
2026.07.02	12:11:00	4070.65	4071.52	4070.61	4071.15	272	0	0
2026.07.02	12:12:00	4071.15	4072.45	4070.55	4072.30	292	0	0
2026.07.02	12:13:00	4072.30	4072.68	4071.79	4072.25	252	0	0
2026.07.02	12:14:00	4072.25	4072.73	4071.49	4072.31	257	0	0
2026.07.02	12:15:00	4072.30	4072.65	4071.08	4071.21	359	0	0
2026.07.02	12:16:00	4071.21	4071.23	4069.46	4070.05	297	0	0
2026.07.02	12:17:00	4070.05	4072.51	4069.48	4071.70	293	0	0
2026.07.02	12:18:00	4071.70	4073.18	4071.61	4072.91	245	0	0
2026.07.02	12:19:00	4072.91	4073.71	4071.35	4071.36	288	0	0
2026.07.02	12:20:00	4071.36	4072.14	4071.12	4071.77	273	0	0
2026.07.02	12:21:00	4071.77	4071.78	4070.18	4070.92	211	0	0
2026.07.02	12:22:00	4070.92	4071.07	4069.47	4070.75	270	0	0
2026.07.02	12:23:00	4070.75	4070.79	4070.01	4070.58	214	0	0
2026.07.02	12:24:00	4070.58	4070.65	4067.32	4067.65	238	0	0
2026.07.02	12:25:00	4067.62	4067.96	4066.22	4067.29	394	0	0
2026.07.02	12:26:00	4067.28	4067.61	4066.66	4066.66	314	0	0
2026.07.02	12:27:00	4066.68	4067.56	4066.57	4066.83	331	0	0
2026.07.02	12:28:00	4066.81	4067.80	4066.49	4066.95	295	0	0
2026.07.02	12:29:00	4066.95	4068.01	4066.68	4067.73	257	0	0
2026.07.02	12:30:00	4067.73	4068.28	4065.20	4066.29	495	0	0
2026.07.02	12:31:00	4066.29	4066.29	4064.10	4064.22	399	0	0
2026.07.02	12:32:00	4064.22	4066.31	4064.10	4064.79	429	0	0
2026.07.02	12:33:00	4064.79	4066.11	4064.48	4065.08	349	0	0
2026.07.02	12:34:00	4065.08	4067.17	4064.50	4065.93	303	0	0
2026.07.02	12:35:00	4065.95	4067.07	4065.58	4066.86	358	0	0
2026.07.02	12:36:00	4066.86	4067.15	4065.03	4065.80	311	0	0
2026.07.02	12:37:00	4065.80	4066.14	4065.11	4065.37	309	0	0
2026.07.02	12:38:00	4065.37	4066.78	4065.37	4066.77	317	0	0
2026.07.02	12:39:00	4066.76	4067.53	4066.23	4067.53	246	0	0
2026.07.02	12:40:00	4067.53	4067.87	4065.67	4067.71	281	0	0
2026.07.02	12:41:00	4067.70	4069.86	4067.62	4069.86	355	0	0
2026.07.02	12:42:00	4069.86	4072.25	4069.65	4071.66	296	0	0
2026.07.02	12:43:00	4071.66	4071.77	4068.96	4069.03	322	0	0
2026.07.02	12:44:00	4069.03	4070.15	4068.51	4069.36	350	0	0
2026.07.02	12:45:00	4069.36	4071.26	4069.20	4070.67	330	0	0
2026.07.02	12:46:00	4070.67	4071.70	4070.27	4071.31	309	0	0
2026.07.02	12:47:00	4071.31	4072.38	4070.96	4070.96	289	0	0
2026.07.02	12:48:00	4070.98	4071.09	4069.62	4069.84	333	0	0
2026.07.02	12:49:00	4069.86	4070.02	4068.36	4069.10	241	0	0
2026.07.02	12:50:00	4069.10	4070.26	4068.58	4069.83	277	0	0
2026.07.02	12:51:00	4069.83	4070.73	4068.93	4068.94	365	0	0
2026.07.02	12:52:00	4068.94	4068.99	4067.73	4067.86	237	0	0
2026.07.02	12:53:00	4067.86	4068.66	4067.26	4067.69	303	0	0
2026.07.02	12:54:00	4067.69	4067.81	4065.89	4066.05	357	0	0
2026.07.02	12:55:00	4066.04	4066.04	4064.54	4065.19	393	0	0
2026.07.02	12:56:00	4065.19	4066.92	4065.19	4066.49	239	0	0
2026.07.02	12:57:00	4066.49	4067.16	4065.75	4066.94	245	0	0
2026.07.02	12:58:00	4066.94	4067.17	4066.15	4066.15	212	0	0
2026.07.02	12:59:00	4066.15	4067.09	4064.99	4065.33	240	0	0
2026.07.02	13:00:00	4065.33	4065.90	4064.79	4065.85	372	0	0
2026.07.02	13:01:00	4065.85	4066.31	4063.85	4064.73	403	0	0
2026.07.02	13:02:00	4064.70	4066.30	4064.34	4066.24	288	0	0
2026.07.02	13:03:00	4066.24	4066.60	4063.44	4063.59	278	0	0
2026.07.02	13:04:00	4063.59	4064.61	4062.93	4063.59	351	0	0
2026.07.02	13:05:00	4063.59	4065.19	4063.40	4064.82	271	0	0
2026.07.02	13:06:00	4064.79	4064.79	4063.04	4063.91	281	0	0
2026.07.02	13:07:00	4063.91	4065.55	4063.39	4064.90	326	0	0
2026.07.02	13:08:00	4064.99	4064.99	4063.60	4064.04	374	0	0
2026.07.02	13:09:00	4064.06	4065.04	4064.00	4064.25	406	0	0
2026.07.02	13:10:00	4064.25	4066.08	4063.68	4065.81	293	0	0
2026.07.02	13:11:00	4065.83	4065.92	4062.55	4063.70	354	0	0
2026.07.02	13:12:00	4063.70	4064.15	4063.39	4063.83	307	0	0
2026.07.02	13:13:00	4063.83	4064.29	4062.66	4062.69	402	0	0
2026.07.02	13:14:00	4062.64	4063.50	4062.47	4063.33	357	0	0
2026.07.02	13:15:00	4063.33	4063.63	4061.96	4062.25	385	0	0
2026.07.02	13:16:00	4062.25	4063.18	4062.17	4062.75	333	0	0
2026.07.02	13:17:00	4062.75	4063.24	4062.17	4063.20	264	0	0
2026.07.02	13:18:00	4063.20	4064.06	4062.47	4063.58	229	0	0
2026.07.02	13:19:00	4063.57	4066.20	4063.37	4065.64	287	0	0
2026.07.02	13:20:00	4065.64	4065.72	4064.58	4064.83	364	0	0
2026.07.02	13:21:00	4064.83	4066.02	4064.60	4065.72	259	0	0
2026.07.02	13:22:00	4065.72	4068.16	4065.72	4067.09	342	0	0
2026.07.02	13:23:00	4067.09	4067.35	4066.42	4066.83	253	0	0
2026.07.02	13:24:00	4066.83	4067.22	4066.18	4066.82	206	0	0
2026.07.02	13:25:00	4066.82	4067.01	4066.14	4066.92	223	0	0
2026.07.02	13:26:00	4066.92	4067.00	4065.94	4066.20	252	0	0
2026.07.02	13:27:00	4066.20	4067.66	4066.15	4067.00	251	0	0
2026.07.02	13:28:00	4067.02	4067.15	4065.50	4066.02	306	0	0
2026.07.02	13:29:00	4066.02	4066.31	4065.25	4066.19	254	0	0
2026.07.02	13:30:00	4066.19	4066.40	4064.64	4066.00	277	0	0
2026.07.02	13:31:00	4066.00	4066.82	4065.00	4065.75	294	0	0
2026.07.02	13:32:00	4065.75	4065.80	4064.22	4064.25	219	0	0
2026.07.02	13:33:00	4064.25	4065.46	4063.97	4064.42	290	0	0
2026.07.02	13:34:00	4064.42	4066.25	4064.41	4065.75	270	0	0
2026.07.02	13:35:00	4065.76	4066.50	4065.20	4066.50	228	0	0
2026.07.02	13:36:00	4066.50	4066.51	4064.94	4065.08	244	0	0
2026.07.02	13:37:00	4065.08	4065.29	4064.72	4065.03	314	0	0
2026.07.02	13:38:00	4065.02	4065.63	4063.89	4063.90	225	0	0
2026.07.02	13:39:00	4063.89	4064.64	4063.34	4063.68	293	0	0
2026.07.02	13:40:00	4063.68	4064.87	4063.22	4064.27	224	0	0
2026.07.02	13:41:00	4064.27	4067.69	4064.08	4067.61	267	0	0
2026.07.02	13:42:00	4067.61	4068.74	4067.55	4068.04	325	0	0
2026.07.02	13:43:00	4068.04	4068.20	4064.47	4064.54	379	0	0
2026.07.02	13:44:00	4064.54	4065.17	4064.36	4064.72	299	0	0
2026.07.02	13:45:00	4064.70	4064.71	4062.71	4064.27	239	0	0
2026.07.02	13:46:00	4064.29	4064.63	4063.75	4064.02	306	0	0
2026.07.02	13:47:00	4064.00	4064.56	4063.20	4063.98	284	0	0
2026.07.02	13:48:00	4063.99	4064.32	4063.02	4063.71	234	0	0
2026.07.02	13:49:00	4063.71	4063.99	4061.77	4061.85	301	0	0
2026.07.02	13:50:00	4061.85	4064.13	4061.50	4063.93	251	0	0
2026.07.02	13:51:00	4063.92	4064.50	4063.56	4063.56	237	0	0
2026.07.02	13:52:00	4063.56	4064.19	4063.21	4063.60	257	0	0
2026.07.02	13:53:00	4063.59	4063.75	4062.98	4063.10	231	0	0
2026.07.02	13:54:00	4063.10	4064.10	4062.80	4063.82	235	0	0
2026.07.02	13:55:00	4063.82	4064.08	4063.17	4063.33	259	0	0
2026.07.02	13:56:00	4063.33	4063.53	4062.47	4063.00	301	0	0
2026.07.02	13:57:00	4063.00	4064.72	4062.95	4064.56	251	0	0
2026.07.02	13:58:00	4064.56	4067.14	4064.35	4067.06	277	0	0
2026.07.02	13:59:00	4067.06	4068.20	4065.84	4066.34	395	0	0
2026.07.02	14:00:00	4066.33	4067.13	4062.85	4063.90	602	0	0
2026.07.02	14:01:00	4063.90	4065.05	4063.05	4063.94	507	0	0
2026.07.02	14:02:00	4063.94	4064.04	4061.19	4061.84	463	0	0
2026.07.02	14:03:00	4061.85	4061.96	4061.00	4061.22	365	0	0
2026.07.02	14:04:00	4061.31	4061.40	4059.96	4060.27	528	0	0
2026.07.02	14:05:00	4060.27	4060.80	4059.67	4060.37	350	0	0
2026.07.02	14:06:00	4060.37	4060.37	4057.91	4058.15	550	0	0
2026.07.02	14:07:00	4058.13	4058.69	4057.45	4057.90	385	0	0
2026.07.02	14:08:00	4057.90	4058.72	4057.80	4058.27	311	0	0
2026.07.02	14:09:00	4058.27	4059.57	4058.23	4059.56	318	0	0
2026.07.02	14:10:00	4059.56	4062.07	4059.56	4060.67	341	0	0
2026.07.02	14:11:00	4060.67	4061.48	4060.07	4061.32	333	0	0
2026.07.02	14:12:00	4061.32	4063.19	4061.22	4061.49	256	0	0
2026.07.02	14:13:00	4061.49	4062.60	4061.09	4062.01	310	0	0
2026.07.02	14:14:00	4062.01	4063.36	4061.69	4063.30	309	0	0
2026.07.02	14:15:00	4063.30	4064.26	4063.20	4063.53	333	0	0
2026.07.02	14:16:00	4063.53	4065.18	4063.18	4064.91	350	0	0
2026.07.02	14:17:00	4064.91	4065.13	4063.76	4064.48	271	0	0
2026.07.02	14:18:00	4064.48	4065.00	4062.76	4064.24	284	0	0
2026.07.02	14:19:00	4064.24	4067.30	4064.24	4065.47	400	0	0
2026.07.02	14:20:00	4065.47	4065.58	4062.91	4063.61	341	0	0
2026.07.02	14:21:00	4063.61	4064.79	4063.04	4064.54	354	0	0
2026.07.02	14:22:00	4064.55	4064.60	4063.38	4063.81	278	0	0
2026.07.02	14:23:00	4063.81	4064.72	4063.12	4063.89	497	0	0
2026.07.02	14:24:00	4063.89	4064.38	4063.08	4064.35	392	0	0
2026.07.02	14:25:00	4064.36	4064.79	4063.74	4064.01	401	0	0
2026.07.02	14:26:00	4063.97	4064.46	4062.99	4064.45	409	0	0
2026.07.02	14:27:00	4064.45	4066.26	4064.32	4065.98	307	0	0
2026.07.02	14:28:00	4065.98	4066.05	4064.89	4064.94	327	0	0
2026.07.02	14:29:00	4064.94	4066.28	4064.77	4065.57	226	0	0
2026.07.02	14:30:00	4065.57	4067.16	4065.42	4066.37	264	0	0
2026.07.02	14:31:00	4066.37	4066.87	4065.03	4065.11	363	0	0
2026.07.02	14:32:00	4065.11	4066.83	4065.00	4065.76	367	0	0
2026.07.02	14:33:00	4065.78	4066.14	4064.28	4065.55	305	0	0
2026.07.02	14:34:00	4065.55	4066.64	4064.87	4065.28	382	0	0
2026.07.02	14:35:00	4065.28	4065.50	4063.59	4063.86	260	0	0
2026.07.02	14:36:00	4063.86	4065.50	4063.37	4064.75	317	0	0
2026.07.02	14:37:00	4064.75	4064.94	4064.28	4064.57	196	0	0
2026.07.02	14:38:00	4064.56	4065.40	4064.35	4064.72	222	0	0
2026.07.02	14:39:00	4064.72	4067.30	4064.54	4066.87	322	0	0
